                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       1.01% |       0.01% |       0.68% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.53 |        0.02 |        3.14 |       18.12 |        0.53 |        2.99 |        0.69 |        2.68 |        0.21 |        5.33 |        0.10 |        2.54 |        0.08 |        0.00 |        0.49 |        2.05
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    37621107 |       57762 |     2814852 |     7373663 |      612762 |     6326649 |      900559 |     2636400 |      368803 |     1349101 |      196042 |     1777609 |      354418 |          62 |      431803 |     1351778
    num misses                       |     3326877 |       51539 |     2235244 |     2198341 |      191582 |       48147 |      145158 |       16827 |      192279 |     1140464 |        5080 |     1777587 |      102105 |          62 |      431476 |      113139
    miss rate                        |       8.84% |      89.23% |      79.41% |      29.81% |      31.27% |       0.76% |      16.12% |       0.64% |      52.14% |      84.54% |       2.59% |     100.00% |      28.81% |     100.00% |      99.92% |       8.37%
    mpki                             |        0.40 |        0.02 |        2.50 |        5.40 |        0.16 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.54 |        0.02 |        0.00 |        0.49 |        0.17
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   978422218 |   262522113 |   106760035 |    71267446 |   116155727 |   256815259 |   183171148 |   144366710 |   157873512 |    21135842 |   196370817 |    75639104 |   349480018 |   379095152 |    78592979 |    91656372
    num cache misses                 |      172678 |      444651 |       43616 |      996078 |       55186 |     4202351 |     6383084 |     5550228 |       77205 |      386594 |      218077 |       20134 |      194387 |     6666880 |      135866 |     7035125
    miss rate                        |       0.02% |       0.17% |       0.04% |       1.40% |       0.05% |       1.64% |       3.48% |       3.84% |       0.05% |       1.83% |       0.11% |       0.03% |       0.06% |       1.76% |       0.17% |       7.68%
    mpki                             |        0.02 |        0.14 |        0.05 |        2.45 |        0.05 |        1.98 |        4.88 |        5.63 |        0.04 |        1.55 |        0.11 |        0.03 |        0.04 |        2.88 |        0.15 |       10.65
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  3734111271 |   951255935 |   411717705 |   189643212 |   406473914 |   892504147 |   510577980 |   472462243 |   693442496 |    86633855 |   627469179 |   255605015 |  2628627743 |   753449495 |   242029749 |   257035434
    num cache misses                 |   119315678 |     4092736 |     6790987 |    10759727 |    14305764 |     7228207 |     7412177 |    17054140 |    17965271 |     7510253 |    19137950 |    19641399 |    24763705 |     1154486 |    45558820 |     5979202
    miss rate                        |       3.20% |       0.43% |       1.65% |       5.67% |       3.52% |       0.81% |       1.45% |       3.61% |       2.59% |       8.67% |       3.05% |       7.68% |       0.94% |       0.15% |      18.82% |       2.33%
    mpki                             |       14.36 |        1.27 |        7.59 |       26.44 |       12.30 |        3.41 |        5.67 |       17.30 |       10.17 |       30.04 |        9.30 |       28.10 |        5.42 |        0.50 |       51.23 |        9.05
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   119633427 |     4900876 |     8051468 |    14434326 |    16474725 |    12121339 |    14667405 |    22875387 |    18104775 |     7927232 |    20084964 |    22016962 |    25046975 |     8026488 |    45696069 |    13674203
    num cache misses                 |    46704381 |     4509394 |     6257641 |     9481363 |    10746882 |     5931425 |     6544155 |     6137255 |    12398049 |     7544352 |     5488547 |    19661385 |    14747694 |     4325109 |    27811486 |     7421979
    miss rate                        |      39.04% |      92.01% |      77.72% |      65.69% |      65.23% |      48.93% |      44.62% |      26.83% |      68.48% |      95.17% |      27.33% |      89.30% |      58.88% |      53.89% |      60.86% |      54.28%
    mpki                             |        5.62 |        1.40 |        6.99 |       23.30 |        9.24 |        2.80 |        5.01 |        6.23 |        7.02 |       30.18 |        2.67 |       28.12 |        3.23 |        1.87 |       31.27 |       11.24
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    46858897 |     4874307 |     7509639 |    12168963 |    12986573 |     6647841 |     7428324 |     6443881 |    12483020 |     7575521 |     6263144 |    22016814 |    14840217 |     4530365 |    27812869 |     8086803
    num cache misses                 |      899690 |     4492963 |     5896985 |     9015380 |    10655773 |     5865658 |     5943052 |     6089333 |    12306229 |     7393092 |     5461527 |    19641364 |     6340278 |     4313235 |    27598208 |     5291238
    miss rate                        |       1.92% |      92.18% |      78.53% |      74.09% |      82.05% |      88.23% |      80.01% |      94.50% |      98.58% |      97.59% |      87.20% |      89.21% |      42.72% |      95.21% |      99.23% |      65.43%
    mpki                             |        0.11 |        1.39 |        6.59 |       22.15 |        9.16 |        2.77 |        4.55 |        6.18 |        6.97 |       29.57 |        2.65 |       28.10 |        1.39 |        1.87 |       31.04 |        8.01
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   194771393 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      452.29 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      342.28 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
