                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
    miss rate                        |       3.24% |       0.37% |       1.55% |       5.71% |       3.53% |       0.47% |       1.25% |       3.37% |       2.59% |       8.60% |       2.65% |       7.64% |       0.94% |        0.00% |      18.85% |       2.24%
    mpki                             |       14.53 |        1.08 |        7.11 |       26.59 |       12.31 |        1.99 |        4.87 |       16.14 |       10.19 |       29.81 |        8.06 |       27.75 |        5.41 |         0.01 |       51.32 |        8.68
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    43203832 |     4187185 |    17947118 |    17175835 |    16575312 |    27121047 |    38434918 |   148257899 |    18096473 |     7873957 |    58317704 |    21480345 |    23418276 |     15683832 |    45296979 |    33788163
    num cache misses                 |    29938989 |     3900217 |    15514726 |    12606712 |    11739070 |     2647208 |    17073079 |    22846402 |    12539646 |     7525859 |     1821207 |    19125732 |    16169983 |       317855 |    29437809 |    16631008
    miss rate                        |      69.30% |      93.15% |      86.45% |      73.40% |      70.82% |       9.76% |      44.42% |      15.41% |      69.29% |      95.58% |       3.12% |      89.04% |      69.05% |        2.03% |      64.99% |      49.22%
    mpki                             |       10.23 |        1.05 |        6.68 |       26.11 |       10.03 |        0.30 |        4.20 |        3.23 |        7.15 |       30.10 |        0.25 |       27.83 |        3.79 |         0.03 |       33.80 |        8.43
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    30388699 |     4007531 |    16993301 |    15109300 |    13822054 |     2755830 |    18016669 |    22881056 |    12544997 |     7545799 |     2029418 |    21480345 |    16198718 |       332714 |    29437820 |    17403758
    num cache misses                 |     6142289 |     3871995 |     4185740 |     8471928 |    10306218 |      623473 |     2393635 |      667387 |    12033534 |     7244191 |     1139700 |    19067132 |     7997900 |       313016 |    27039433 |     4503360
    miss rate                        |      20.21% |      96.62% |      24.63% |      56.07% |      74.56% |      22.62% |      13.29% |       2.92% |      95.92% |      96.00% |      56.16% |      88.77% |      49.37% |       94.08% |      91.85% |      25.88%
    mpki                             |        2.10 |        1.05 |        1.80 |       17.54 |        8.81 |        0.07 |        0.59 |        0.09 |        6.86 |       28.98 |        0.16 |       27.75 |        1.87 |         0.03 |       31.04 |        2.28
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num dram accesses                  |   175946315 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |      428.50 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |      318.49 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
