                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        0.55 |        0.69 |        2.78 |        0.21 |        2.28 |        0.08 |        2.66 |       26.93 |        0.02 |        0.22 |        0.46 |        2.67 |       18.17 |        0.30 |        1.14 |        4.62
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      339435 |     1306167 |     1717509 |      194225 |     4079670 |      200605 |      971741 |    33208350 |       34786 |      772501 |      262026 |     9279419 |     4542246 |      704580 |     2225652 |     6450657
    num misses                       |      105255 |      209679 |      154373 |      103815 |      582134 |       58053 |      971730 |    23700175 |       31012 |       24556 |      175846 |       59043 |     1361709 |      111061 |       29756 |      580060
    miss rate                        |      31.01% |      16.05% |       8.99% |      53.45% |      14.27% |      28.94% |     100.00% |      71.37% |      89.15% |       3.18% |      67.11% |       0.64% |      29.98% |      15.76% |       1.34% |       8.99%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.66 |       19.22 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.42
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    62413512 |   267384157 |    58824902 |    84613205 |   285742026 |   198032748 |    40445293 |   141236207 |   158234005 |   397999012 |    44771327 |   508155106 |    43801034 |   260849616 |   185888956 |   164220911
    num cache misses                 |       60835 |     8316892 |      394346 |      117146 |     5517882 |      178048 |       32791 |      594049 |       45068 |     5470059 |       66219 |    16889146 |      955055 |      761489 |      339336 |      122972
    miss rate                        |       0.10% |       3.11% |       0.67% |       0.14% |       1.93% |       0.09% |       0.08% |       0.42% |       0.03% |       1.37% |       0.15% |       3.32% |       2.18% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.36 |        0.64 |        0.12 |        3.09 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.12 |        4.87 |        3.82 |        0.33 |        0.17 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   216774304 |   746342899 |   205138404 |   371795342 |   719320351 |  1489493388 |   135335871 |   922276729 |   577304908 |  1465524014 |   255714819 |  1663099650 |   116504258 |  1091473503 |   994417548 |   626642097
    num cache misses                 |     7772429 |     9180348 |    12107379 |     9505079 |     6822724 |    13999740 |    10445453 |    10142147 |     2144639 |    13645261 |    12775624 |    55978568 |     6662230 |     6694828 |    15267231 |    20212940
    miss rate                        |       3.59% |       1.23% |       5.90% |       2.56% |       0.95% |       0.94% |       7.72% |       1.10% |       0.37% |       0.93% |       5.00% |       3.37% |       5.72% |       0.61% |       1.54% |       3.23%
    mpki                             |       12.53 |        4.82 |       19.61 |       10.07 |        3.82 |        5.41 |       28.61 |        8.23 |        1.09 |        3.89 |       22.22 |       16.14 |       26.65 |        2.88 |        7.82 |       14.47
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8907053 |    18010700 |    13365180 |     9623926 |    12587180 |    14186960 |    11888047 |    10736756 |     2256387 |    19150816 |    13636748 |    72887852 |     8955091 |     7464596 |    15854593 |    20556089
    num cache misses                 |     6365159 |     7953006 |     5785213 |     6786774 |     6643995 |     9797993 |    10478244 |     7499576 |     2093422 |     7633484 |    11392331 |    11397009 |     6542620 |     5253126 |     8134495 |    14116998
    miss rate                        |      71.46% |      44.16% |      43.29% |      70.52% |      52.78% |      69.06% |      88.14% |      69.85% |      92.78% |      39.86% |      83.54% |      15.64% |      73.06% |      70.37% |      51.31% |      68.68%
    mpki                             |       10.26 |        4.17 |        9.37 |        7.19 |        3.72 |        3.79 |       28.70 |        6.08 |        1.06 |        2.18 |       19.81 |        3.29 |       26.17 |        2.26 |        4.17 |       10.11
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7454518 |     8468631 |     6653365 |     6790336 |     6891561 |     9807368 |    11888047 |     7500292 |     2161241 |     7669960 |    12187236 |    11421395 |     7882409 |     5262142 |     8382747 |    14348571
    num cache misses                 |     5558801 |     1451752 |     3281139 |     6509125 |     2164660 |     3597796 |    10444368 |     6422278 |     2078532 |      790555 |    11253598 |      476014 |     4494391 |     2704885 |     1579012 |     3514254
    miss rate                        |      74.57% |      17.14% |      49.32% |      95.86% |      31.41% |      36.68% |      87.86% |      85.63% |      96.17% |      10.31% |      92.34% |       4.17% |      57.02% |      51.40% |      18.84% |      24.49%
    mpki                             |        8.96 |        0.76 |        5.31 |        6.90 |        1.21 |        1.39 |       28.61 |        5.21 |        1.06 |        0.23 |       19.57 |        0.14 |       17.98 |        1.17 |        0.81 |        2.52
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91695819 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      407.82 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      297.81 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
