                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num accesses                     |    61600769 |   284902890 |    58126968 |    81449436 |   288966847 |   157162256 |    40276025 |   135872029 |   155595550 |   414604583 |    44235373 |   526500220 |    43801034 |   240514177 |   189052307 |   170304334
    num misses                       |          47 |         186 |          22 |           4 |       11193 |          43 |          14 |           6 |          52 |        1292 |           3 |          65 |          84 |          56 |          87 |          10
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.01 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |   214723533 |   793393368 |   202575723 |   357774746 |   728426108 |  1182114497 |   134762967 |   887314182 |   569979037 |  1527590199 |   251883602 |  1723227387 |   116504258 |  1001035667 |  1011835056 |   644484808
    num misses                       |      338271 |     1420061 |     1713953 |      183631 |     4192802 |      158752 |      967226 |    32031078 |       33220 |      808700 |      258341 |     9612729 |     4542336 |      646713 |     2238802 |     6725054
    miss rate                        |       0.16% |       0.18% |       0.85% |       0.05% |       0.58% |       0.01% |       0.72% |       3.61% |       0.01% |       0.05% |       0.10% |       0.56% |       3.90% |       0.06% |       0.22% |       1.04%
    mpki                             |        0.55 |        0.70 |        2.81 |        0.20 |        2.32 |        0.08 |        2.66 |       27.00 |        0.02 |        0.22 |        0.45 |        2.67 |       18.17 |        0.30 |        1.13 |        4.64
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |      338318 |     1420247 |     1713975 |      183635 |     4203995 |      158795 |      967240 |    32031084 |       33272 |      809992 |      258344 |     9612794 |     4542420 |      646769 |     2238889 |     6725064
    num misses                       |      104138 |      227170 |      153641 |      100266 |      602213 |       46473 |      967229 |    22884413 |       29544 |       25497 |      173694 |       61322 |     1361712 |      101766 |       30380 |      593949
    miss rate                        |      30.78% |      16.00% |       8.96% |      54.60% |      14.32% |      29.27% |     100.00% |      71.44% |      88.80% |       3.15% |      67.23% |       0.64% |      29.98% |      15.73% |       1.36% |       8.83%
    mpki                             |        0.17 |        0.11 |        0.25 |        0.11 |        0.33 |        0.02 |        2.66 |       19.29 |        0.02 |        0.01 |        0.31 |        0.02 |        5.45 |        0.05 |        0.02 |        0.41
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    61600769 |   284902890 |    58126968 |    81449436 |   288966847 |   157162256 |    40276025 |   135872029 |   155595550 |   414604583 |    44235373 |   526500220 |    43801034 |   240514177 |   189052307 |   170304334
    num cache misses                 |       60578 |     8881002 |      389994 |      108930 |     5677257 |      141459 |       31992 |      573697 |       39861 |     5708647 |       65116 |    17423097 |      951958 |      697657 |      342000 |      127323
    miss rate                        |       0.10% |       3.12% |       0.67% |       0.13% |       1.96% |       0.09% |       0.08% |       0.42% |       0.03% |       1.38% |       0.15% |       3.31% |       2.17% |       0.29% |       0.18% |       0.07%
    mpki                             |        0.10 |        4.37 |        0.64 |        0.12 |        3.15 |        0.07 |        0.09 |        0.48 |        0.02 |        1.56 |        0.11 |        4.85 |        3.81 |        0.33 |        0.17 |        0.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   214723533 |   793393368 |   202575723 |   357774746 |   728426108 |  1182114497 |   134762967 |   887314182 |   569979037 |  1527590199 |   251883602 |  1723227387 |   116504258 |  1001035667 |  1011835056 |   644484808
    num cache misses                 |     7689017 |     9884067 |    12062816 |     9040885 |     7027482 |    11115809 |    10408902 |     9767610 |     2040014 |    13994719 |    12611974 |    58065214 |     6660037 |     6135355 |    15472325 |    21477267
    miss rate                        |       3.58% |       1.25% |       5.95% |       2.53% |       0.96% |       0.94% |       7.72% |       1.10% |       0.36% |       0.92% |       5.01% |       3.37% |       5.72% |       0.61% |       1.53% |       3.33%
    mpki                             |       12.51 |        4.86 |       19.77 |        9.98 |        3.90 |        5.41 |       28.66 |        8.23 |        1.05 |        3.83 |       22.21 |       16.16 |       26.64 |        2.87 |        7.78 |       14.83
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8807657 |    19271456 |    13304380 |     9151285 |    12949026 |    11272488 |    11850645 |    10341822 |     2139534 |    19731409 |    13471955 |    75505647 |     8934268 |     6840594 |    16035235 |    21825314
    num cache misses                 |     6274952 |     8565650 |     5734065 |     6538905 |     6839021 |     7784216 |    10440894 |     7240452 |     1983479 |     7806987 |    11252381 |    11683797 |     6537641 |     4815338 |     8251305 |    15144288
    miss rate                        |      71.24% |      44.45% |      43.10% |      71.45% |      52.81% |      69.05% |      88.10% |      70.01% |      92.71% |      39.57% |      83.52% |      15.47% |      73.17% |      70.39% |      51.46% |      69.39%
    mpki                             |       10.21 |        4.21 |        9.40 |        7.22 |        3.79 |        3.79 |       28.75 |        6.10 |        1.02 |        2.14 |       19.82 |        3.25 |       26.15 |        2.26 |        4.15 |       10.45
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7347487 |     9073921 |     6589211 |     6542064 |     7084281 |     7800241 |    11850645 |     7241123 |     2044087 |     7835476 |    12047246 |    11704807 |     7861817 |     4823720 |     8472415 |    15376909
    num cache misses                 |     5524385 |     1331756 |     3222906 |     6295305 |     2141775 |     4293856 |    10407208 |     6220323 |     1968972 |      627542 |    11115499 |      381520 |     4450580 |     2802973 |     1508269 |     3388754
    miss rate                        |      75.19% |      14.68% |      48.91% |      96.23% |      30.23% |      55.05% |      87.82% |      85.90% |      96.33% |       8.01% |      92.27% |       3.26% |      56.61% |      58.11% |      17.80% |      22.04%
    mpki                             |        8.99 |        0.66 |        5.28 |        6.95 |        1.19 |        2.09 |       28.66 |        5.24 |        1.01 |        0.17 |       19.58 |        0.11 |       17.80 |        1.31 |        0.76 |        2.34
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91188930 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      418.43 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      308.42 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
