                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num misses                       |          10 |          52 |          10 |          92 |          47 |          18 |         270 |          65 |           4 |       17441 |           8 |          14 |          43 |          39 |           3 |         394
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.08% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |  1282925655 |  1086605046 |  1033020272 |   216059110 |   393825339 |  3666116918 |  1535739759 |  3306645173 |   684483704 |    86633855 |  2123452725 |   243018812 |  2465909243 |  3203312107 |   231941868 |   762140912
    num misses                       |    13047485 |       63973 |     7110814 |     8409435 |      607233 |    26012227 |     2723032 |    18449854 |      365514 |     1331685 |      682094 |     1698714 |      332227 |          23 |      414054 |     4048572
    miss rate                        |       1.02% |       0.01% |       0.69% |       3.89% |       0.15% |       0.71% |       0.18% |       0.56% |       0.05% |       1.54% |       0.03% |       0.70% |       0.01% |       0.00% |       0.18% |       0.53%
    mpki                             |        4.57 |        0.02 |        3.16 |       18.14 |        0.54 |        2.99 |        0.69 |        2.68 |        0.21 |        5.33 |        0.10 |        2.56 |        0.08 |        0.00 |        0.49 |        2.06
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num accesses                     |    13047495 |       64025 |     7110824 |     8409527 |      607280 |    26012245 |     2723302 |    18449919 |      365518 |     1349126 |      682102 |     1698728 |      332270 |          62 |      414057 |     4048966
    num misses                       |     1162125 |       56904 |     5654770 |     2509220 |      188340 |      198690 |      435403 |      117219 |      190260 |     1140462 |       16950 |     1698709 |       95641 |          62 |      413743 |      376755
    miss rate                        |       8.91% |      88.88% |      79.52% |      29.84% |      31.01% |       0.76% |      15.99% |       0.64% |      52.05% |      84.53% |       2.48% |     100.00% |      28.78% |     100.00% |      99.92% |       9.30%
    mpki                             |        0.41 |        0.02 |        2.52 |        5.41 |        0.17 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.56 |        0.02 |        0.00 |        0.49 |        0.19
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   335998874 |   299101225 |   268248813 |    81216045 |   113387670 |  1055023929 |   550766693 |  1010309051 |   155709190 |    21135842 |   665235300 |    72218227 |   327853245 |  1611737418 |    75298998 |   271346927
    num cache misses                 |      247729 |       71335 |      145922 |     1759853 |      111168 |     9090507 |    17103481 |    33456849 |      224161 |      402873 |      108487 |       53964 |      296431 |    15179214 |      585030 |    15879492
    miss rate                        |       0.07% |       0.02% |       0.05% |       2.17% |       0.10% |       0.86% |       3.11% |       3.31% |       0.14% |       1.91% |       0.02% |       0.07% |       0.09% |       0.94% |       0.78% |       5.85%
    mpki                             |        0.09 |        0.02 |        0.06 |        3.80 |        0.10 |        1.05 |        4.36 |        4.85 |        0.13 |        1.61 |        0.02 |        0.08 |        0.07 |        1.54 |        0.69 |        8.09
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  1282925655 |  1086605046 |  1033020272 |   216059110 |   393825339 |  3666116918 |  1535739759 |  3306645173 |   684483704 |    86633855 |  2123452725 |   243018812 |  2465909243 |  3203312107 |   231941868 |   762140912
    num cache misses                 |    41115093 |     3921643 |    15927565 |    12299285 |    13984964 |    17292412 |    19034964 |   111254856 |    17750705 |     7451690 |    56222275 |    18639142 |    23185876 |      109290 |    43741927 |    16841981
    miss rate                        |       3.20% |       0.36% |       1.54% |       5.69% |       3.55% |       0.47% |       1.24% |       3.36% |       2.59% |       8.60% |       2.65% |       7.67% |       0.94% |       0.00% |      18.86% |       2.21%
    mpki                             |       14.40 |        1.06 |        7.09 |       26.53 |       12.37 |        1.99 |        4.85 |       16.13 |       10.19 |       29.81 |        8.05 |       28.08 |        5.41 |        0.01 |       51.34 |        8.58
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    41778879 |     4098583 |    17301501 |    16471737 |    16120582 |    26487393 |    37052045 |   144739309 |    17976909 |     7873918 |    56527701 |    21047726 |    23509402 |    15303190 |    44326970 |    33475750
    num cache misses                 |    28913851 |     3811949 |    14961079 |    12078520 |    11405200 |     2586357 |    16389358 |    22281137 |    12467292 |     7525844 |     1776475 |    18693106 |    16232601 |      310954 |    28807297 |    16337662
    miss rate                        |      69.21% |      93.01% |      86.47% |      73.33% |      70.75% |       9.76% |      44.23% |      15.39% |      69.35% |      95.58% |       3.14% |      88.81% |      69.05% |       2.03% |      64.99% |      48.80%
    mpki                             |       10.13 |        1.03 |        6.66 |       26.05 |       10.09 |        0.30 |        4.17 |        3.23 |        7.16 |       30.10 |        0.25 |       28.16 |        3.79 |        0.03 |       33.81 |        8.32
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    29352859 |     3919190 |    16378798 |    14494695 |    13458179 |     2692784 |    17306101 |    22314813 |    12472511 |     7545767 |     1979395 |    21047726 |    16260942 |      325640 |    28807310 |    17092732
    num cache misses                 |     5998916 |     3783748 |     4031503 |     8143499 |    10027349 |      609429 |     2336213 |      652326 |    11965311 |     7236887 |     1112585 |    18635696 |     7963698 |      306235 |    26459098 |     4250593
    miss rate                        |      20.44% |      96.54% |      24.61% |      56.18% |      74.51% |      22.63% |      13.50% |       2.92% |      95.93% |      95.91% |      56.21% |      88.54% |      48.97% |      94.04% |      91.85% |      24.87%
    mpki                             |        2.10 |        1.02 |        1.79 |       17.56 |        8.87 |        0.07 |        0.59 |        0.09 |        6.87 |       28.95 |        0.16 |       28.08 |        1.86 |        0.03 |       31.06 |        2.17
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   172273957 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      425.19 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      315.18 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
