                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |  1075982356 |  1073023096 |   869756713 |   213480177 |   406015841 |  3336798387 |  1208986236 |  2751973322 |   683459357 |    86633855 |  1945136201 |   250362585 |  2130473486 |  3108550936 |   314737651 |   722407580
    num cache misses                 |    34560929 |     3940180 |    13442927 |    11938490 |    14273861 |    15553405 |    14926478 |    90684855 |    17700530 |     7422156 |    51688669 |    19107749 |    19438350 |      152376 |    59284001 |    16205162
    miss rate                        |       3.21% |       0.37% |       1.55% |       5.59% |       3.52% |       0.47% |       1.23% |       3.30% |       2.59% |       8.57% |       2.66% |       7.63% |       0.91% |       0.00% |      18.84% |       2.24%
    mpki                             |       14.42 |        1.08 |        7.11 |       26.06 |       12.29 |        1.97 |        4.82 |       15.80 |       10.18 |       29.69 |        8.09 |       27.72 |        5.25 |        0.02 |       51.27 |        8.71
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    35079287 |     4163370 |    14808014 |    15718021 |    16419236 |    23784411 |    28688821 |   115716710 |    17828413 |     7804099 |    51997004 |    21491584 |    19667359 |    15031354 |    59612238 |    31794075
    num cache misses                 |    18767575 |     3838260 |    11392237 |    10669110 |    10758493 |     1133588 |     8062687 |     1806758 |    12151037 |     7396786 |     1590881 |    19136458 |    12051741 |      469516 |    36281414 |    14961419
    miss rate                        |      53.50% |      92.19% |      76.93% |      67.88% |      65.52% |       4.77% |      28.10% |       1.56% |      68.16% |      94.78% |       3.06% |      89.04% |      61.28% |       3.12% |      60.86% |      47.06%
    mpki                             |        7.83 |        1.05 |        6.02 |       23.29 |        9.26 |        0.14 |        2.60 |        0.31 |        6.99 |       29.59 |        0.25 |       27.77 |        3.26 |        0.05 |       31.38 |        8.04
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    19228271 |     3981765 |    12966797 |    13231103 |    12925532 |     1286455 |     9074517 |     1887786 |    12187331 |     7417215 |     1844935 |    21491447 |    12092350 |      491418 |    36281425 |    15757336
    num cache misses                 |     7183493 |     3828137 |     4460981 |     8601825 |    10333247 |     1082784 |     3305837 |     1495315 |    12027372 |     7228202 |     1515898 |    19107684 |     8071012 |      468607 |    24254916 |     4518067
    miss rate                        |      37.36% |      96.14% |      34.40% |      65.01% |      79.94% |      84.17% |      36.43% |      79.21% |      98.69% |      97.45% |      82.17% |      88.91% |      66.74% |      95.36% |      66.85% |      28.67%
    mpki                             |        3.00 |        1.05 |        2.36 |       18.78 |        8.89 |        0.14 |        1.07 |        0.26 |        6.92 |       28.91 |        0.24 |       27.72 |        2.18 |        0.05 |       20.98 |        2.43
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   173129768 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      420.17 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      310.16 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
