                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    mpki                             |        22.15 |         5.41 |         1.45 |        10.14 |         7.19 |       115.23 |         0.03 |         7.92 |        22.94 |        14.75 |        14.41 |        26.77 |         9.00 |        29.45 |         8.24 |        19.18
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     49215519 |    110593783 |     18463117 |     34591654 |     16593196 |     32857600 |     27295839 |     38097060 |     27738356 |     20449642 |     78312722 |     31001328 |     60899044 |     43939821 |     37703335 |     46957770
    num cache misses                 |     41049477 |     76412974 |      7971592 |     24312803 |     13203889 |     24578211 |      1812727 |     19803330 |     20510371 |     18808791 |     54326016 |     22363791 |     30951958 |     38750162 |     26418617 |     20820220
    miss rate                        |       83.41% |       69.09% |       43.18% |       70.29% |       79.57% |       74.80% |        6.64% |       51.98% |       73.94% |       91.98% |       69.37% |       72.14% |       50.83% |       88.19% |       70.07% |       44.34%
    mpki                             |        19.86 |         3.78 |         1.08 |         7.23 |         6.80 |        98.31 |         0.11 |         4.54 |        22.97 |        13.84 |        10.17 |        26.46 |         8.94 |        29.53 |         6.14 |         9.42
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     44235715 |     76420846 |     10169343 |     24390531 |     15869710 |     28453398 |      1899646 |     22520146 |     27738356 |     19003779 |     55226378 |     27389200 |     32542188 |     43939821 |     26451775 |     24013782
    num cache misses                 |     40547518 |      2921860 |      4220013 |     23316531 |     10376042 |     19362445 |      1704171 |      8055891 |     20461227 |     15877279 |     12610644 |     16730455 |      8824190 |     38635532 |     23066505 |     12342109
    miss rate                        |       91.66% |        3.82% |       41.50% |       95.60% |       65.38% |       68.05% |       89.71% |       35.77% |       73.77% |       83.55% |       22.83% |       61.08% |       27.12% |       87.93% |       87.20% |       51.40%
    mpki                             |        19.62 |         0.14 |         0.57 |         6.94 |         5.34 |        77.45 |         0.10 |         1.85 |        22.91 |        11.69 |         2.36 |        19.80 |         2.55 |        29.44 |         5.36 |         5.59
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    341254312 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       417.94 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       307.94 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
