                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    miss rate                        |       8.85% |      89.39% |      79.49% |      29.86% |      31.27% |       0.77% |      15.95% |       0.64% |      52.16% |      84.53% |       2.49% |     100.00% |      28.74% |     100.00% |      99.92% |       9.86%
    mpki                             |        0.40 |        0.02 |        2.51 |        5.41 |        0.16 |        0.02 |        0.11 |        0.02 |        0.11 |        4.56 |        0.00 |        2.50 |        0.02 |        0.00 |        0.49 |        0.20
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   668257958 |   288338500 |   123911996 |    76613363 |   116189107 |   792027316 |   433936976 |   593416059 |   155185191 |    21135842 |   544541953 |    74760832 |   606187504 |  1364849424 |    77356055 |   240737833
    num cache misses                 |      244871 |      118039 |       47114 |     1226553 |       76221 |     6960552 |    12703495 |    17928592 |      111592 |      364040 |       78348 |       30245 |      410549 |    13309805 |      264818 |    13783797
    miss rate                        |       0.04% |       0.04% |       0.04% |       1.60% |       0.07% |       0.88% |       2.93% |       3.02% |       0.07% |       1.72% |       0.01% |       0.04% |       0.07% |       0.98% |       0.34% |       5.73%
    mpki                             |        0.04 |        0.03 |        0.05 |        2.80 |        0.07 |        1.07 |        4.10 |        4.43 |        0.06 |        1.46 |        0.01 |        0.04 |        0.05 |        1.60 |        0.30 |        7.89
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |  2547341255 |  1040543824 |   477446505 |   203812108 |   406620451 |  2752395344 |  1208589981 |  1942233713 |   682162284 |    86633855 |  1738486351 |   251425630 |  4559545873 |  2712624046 |   238243759 |   677773097
    num cache misses                 |    81950831 |     3983177 |     7462180 |    11446018 |    14292332 |    13241709 |    14921165 |    64438492 |    17668447 |     7426422 |    46324259 |    19174301 |    41522651 |      241096 |    44872674 |    15938513
    miss rate                        |       3.22% |       0.38% |       1.56% |       5.62% |       3.51% |       0.48% |       1.23% |       3.32% |       2.59% |       8.57% |       2.66% |       7.63% |       0.91% |       0.01% |      18.83% |       2.35%
    mpki                             |       14.44 |        1.13 |        7.19 |       26.17 |       12.28 |        2.03 |        4.82 |       15.91 |       10.18 |       29.71 |        8.10 |       27.67 |        5.24 |        0.03 |       51.27 |        9.12
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    82638825 |     4307506 |     8806180 |    15269189 |    16455372 |    20413058 |    28639706 |    82483866 |    17811454 |     7810982 |    46676359 |    21559586 |    41942714 |    13592434 |    45138492 |    30551274
    num cache misses                 |    44717179 |     3969360 |     6635858 |    10316200 |    10794666 |     1844458 |     8027845 |     2843616 |    12154717 |     7404625 |     1862929 |    19204407 |    25423361 |      854524 |    27479978 |    14842600
    miss rate                        |      54.11% |      92.15% |      75.35% |      67.56% |      65.60% |       9.04% |      28.03% |       3.45% |      68.24% |      94.80% |       3.99% |      89.08% |      60.61% |       6.29% |      60.88% |      48.58%
    mpki                             |        7.88 |        1.13 |        6.39 |       23.58 |        9.28 |        0.28 |        2.59 |        0.70 |        7.00 |       29.62 |        0.33 |       27.72 |        3.21 |        0.10 |       31.40 |        8.49
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    45166062 |     4180264 |     8066806 |    12920150 |    12979442 |     2061931 |     9061509 |     2980848 |    12197560 |     7426027 |     2148444 |    21559447 |    25433283 |      896057 |    27480978 |    15674353
    num cache misses                 |     2312744 |     3959374 |     5263354 |     8685088 |    10401262 |     1747568 |     3291533 |     2506341 |    12026005 |     7277804 |     1803008 |    19174930 |     3308061 |      850340 |    27122288 |     4670738
    miss rate                        |       5.12% |      94.72% |      65.25% |      67.22% |      80.14% |      84.75% |      36.32% |      84.08% |      98.59% |      98.00% |      83.92% |      88.94% |      13.01% |      94.90% |      98.69% |      29.80%
    mpki                             |        0.41 |        1.12 |        5.07 |       19.86 |        8.94 |        0.27 |        1.06 |        0.62 |        6.93 |       29.11 |        0.32 |       27.68 |        0.42 |        0.10 |       30.99 |        2.67
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   168496951 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      406.14 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      296.13 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
