                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num accesses                     |    183184864 |   1010927533 |    135457570 |   1172683547 |    146246772 |     23761816 |    222976805 |    151010840 |    455571646 |    302697511 |    495018733 |    921097557 |   1983079461 |    596924760 |   1239107495 |     40711125
    num misses                       |            3 |           19 |           42 |         3482 |           14 |            3 |           47 |          105 |           10 |            4 |          634 |        33470 |           18 |           52 |            8 |        33273
    miss rate                        |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.08%
    mpki                             |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.01 |         0.00 |         0.00 |         0.00 |         0.07
  D-TLB                              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |    564591855 |   2615727537 |    444376198 |   4317656294 |    495149289 |     88558906 |    776912869 |    401539099 |   1738898371 |   1330319054 |   1393256472 |   2316893228 |   6891483093 |   2153875997 |   3955717756 |    166835638
    num misses                       |      1009306 |     11583914 |      2172175 |      2271623 |      3504417 |     21159857 |      1197059 |     15643376 |     17576362 |       701658 |      7396429 |     12912287 |     49008688 |       130900 |      1271241 |      2552622
    miss rate                        |        0.18% |        0.44% |        0.49% |        0.05% |        0.71% |       23.89% |        0.15% |        3.90% |        1.01% |        0.05% |        0.53% |        0.56% |        0.71% |        0.01% |        0.03% |        1.53%
    mpki                             |         0.49 |         1.49 |         1.35 |         0.22 |         2.66 |        84.64 |         0.53 |        18.15 |         4.54 |         0.21 |         2.06 |         2.24 |         3.00 |         0.02 |         0.10 |         5.30
  L2 TLB                             |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num accesses                     |      1009309 |     11583933 |      2172217 |      2275105 |      3504431 |     21159860 |      1197106 |     15643481 |     17576372 |       701662 |      7397063 |     12945757 |     49008706 |       130952 |      1271249 |      2585895
    num misses                       |      1008548 |      2425321 |       677381 |        71751 |      3504388 |     10898417 |       366619 |      4692896 |      1561763 |       370693 |       716758 |      1839273 |       374456 |       116916 |        31376 |      2185610
    miss rate                        |       99.92% |       20.94% |       31.18% |        3.15% |      100.00% |       51.51% |       30.63% |       30.00% |        8.89% |       52.83% |        9.69% |       14.21% |        0.76% |       89.28% |        2.47% |       84.52%
    mpki                             |         0.49 |         0.31 |         0.42 |         0.01 |         2.66 |        43.59 |         0.16 |         5.45 |         0.40 |         0.11 |         0.20 |         0.32 |         0.02 |         0.02 |         0.00 |         4.54
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    183184864 |   1010927533 |    135457570 |   1172683547 |    146246772 |     23761816 |    222976805 |    151010840 |    455571646 |    302697511 |    495018733 |    921097557 |   1983079461 |    596924760 |   1239107495 |     40711125
    num cache misses                 |       134569 |      3788752 |       115582 |     14338316 |        18662 |        31445 |        52174 |      1642394 |        57190 |        51989 |     27926226 |     15791617 |     16584061 |       141688 |       102057 |       656098
    miss rate                        |        0.07% |        0.37% |        0.09% |        1.22% |        0.01% |        0.13% |        0.02% |        1.09% |        0.01% |        0.02% |        5.64% |        1.71% |        0.84% |        0.02% |        0.01% |        1.61%
    mpki                             |         0.06 |         0.49 |         0.07 |         1.39 |         0.01 |         0.13 |         0.02 |         1.91 |         0.01 |         0.02 |         7.78 |         2.74 |         1.01 |         0.02 |         0.01 |         1.36
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    564591855 |   2615727537 |    444376198 |   4317656294 |    495149289 |     88558906 |    776912869 |    401539099 |   1738898371 |   1330319054 |   1393256472 |   2316893228 |   6891483093 |   2153875997 |   3955717756 |    166835638
    num cache misses                 |    106465400 |     10111227 |     23675631 |     39697829 |     38688996 |     28800075 |     27314138 |     22350415 |     55695306 |     34157054 |     32128261 |     20745172 |     31919184 |      8078423 |    104955458 |     14270760
    miss rate                        |       18.86% |        0.39% |        5.33% |        0.92% |        7.81% |       32.52% |        3.52% |        5.57% |        3.20% |        2.57% |        2.31% |        0.90% |        0.46% |        0.38% |        2.65% |        8.55%
    mpki                             |        51.37 |         1.30 |        14.66 |         3.84 |        29.42 |       115.20 |        12.20 |        25.94 |        14.39 |        10.10 |         8.95 |         3.61 |         1.95 |         1.11 |         8.07 |        29.64
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    106599990 |     16152462 |     23957760 |     54379603 |     43897990 |     32687118 |     31453446 |     28984124 |     56517054 |     34256755 |     61626893 |     37545543 |     48799631 |      8461242 |    105533702 |     14965789
    num cache misses                 |     64676311 |      4369473 |     19723984 |      5932991 |     38707336 |     19590183 |     19961202 |     17412214 |     18386819 |     23498549 |      9341000 |      8744025 |      2101529 |      7853955 |      3041693 |     14072936
    miss rate                        |       60.67% |       27.05% |       82.33% |       10.91% |       88.18% |       59.93% |       63.46% |       60.08% |       32.53% |       68.60% |       15.16% |       23.29% |        4.31% |       92.82% |        2.88% |       94.03%
    mpki                             |        31.20 |         0.56 |        12.22 |         0.57 |        29.43 |        78.36 |         8.91 |        20.21 |         4.75 |         6.95 |         2.60 |         1.52 |         0.13 |         1.08 |         0.23 |        29.23
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     64676332 |      6672453 |     19976805 |      6362428 |     43897668 |     23539336 |     24247909 |     22433004 |     19535726 |     23563573 |     10948755 |      9770121 |      2404235 |      8101446 |      3534504 |     14113797
    num cache misses                 |     51705819 |      4354453 |     15245756 |      5878285 |     38695751 |     19147366 |     19804916 |     16690825 |     15532912 |     23461991 |      9127238 |      8674264 |      2101247 |      7853351 |      3041303 |     13987676
    miss rate                        |       79.95% |       65.26% |       76.32% |       92.39% |       88.15% |       81.34% |       81.68% |       74.40% |       79.51% |       99.57% |       83.36% |       88.78% |       87.40% |       96.94% |       86.05% |       99.11%
    mpki                             |        24.95 |         0.56 |         9.44 |         0.57 |        29.42 |        76.59 |         8.84 |        19.37 |         4.01 |         6.94 |         2.54 |         1.51 |         0.13 |         1.08 |         0.23 |        29.05
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    358527192 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       445.08 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       335.07 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
