                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |   108020946 |     4879733 |     7820541 |    14169699 |    16289892 |    11926726 |    12368856 |    23691016 |    17992882 |     7938523 |    20645672 |    21611486 |    22947308 |     7912199 |    45292678 |    13785675
    num cache misses                 |    27151063 |     4485005 |     5991495 |     9146441 |    10625509 |     5770978 |     6227480 |     5964925 |    12282927 |     7543700 |     5264874 |    19257183 |    13013546 |     4302448 |    27536289 |     5509979
    miss rate                        |      25.13% |      91.91% |      76.61% |      64.55% |      65.23% |      48.39% |      50.35% |      25.18% |      68.27% |      95.03% |      25.50% |      89.11% |      56.71% |      54.38% |      60.80% |      39.97%
    mpki                             |        3.64 |        1.38 |        6.93 |       22.69 |        9.27 |        2.71 |        6.12 |        5.79 |        7.01 |       30.17 |        2.45 |       27.71 |        3.12 |        1.91 |       31.20 |        7.94
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    27410486 |     4836330 |     7224731 |    11805463 |    12856515 |     6427862 |     7053079 |     6266997 |    12362686 |     7578714 |     6002772 |    21611340 |    13102024 |     4511931 |    27538027 |     6164478
    num cache misses                 |     1719173 |     4474012 |     5858712 |     8917860 |    10559039 |     5748811 |     6101343 |     5947290 |    12218524 |     7344608 |     5254714 |    19242229 |     6198476 |     4297531 |    27387315 |     5466179
    miss rate                        |       6.27% |      92.51% |      81.09% |      75.54% |      82.13% |      89.44% |      86.51% |      94.90% |      98.83% |      96.91% |      87.54% |      89.04% |      47.31% |      95.25% |      99.45% |      88.67%
    mpki                             |        0.23 |        1.38 |        6.78 |       22.12 |        9.21 |        2.70 |        6.00 |        5.77 |        6.97 |       29.38 |        2.45 |       27.69 |        1.49 |        1.91 |       31.03 |        7.87
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   193949161 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      454.27 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      344.26 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
