                                     | Core 0       | Core 1       | Core 2       | Core 3       | Core 4       | Core 5       | Core 6       | Core 7       | Core 8       | Core 9       | Core 10      | Core 11      | Core 12      | Core 13      | Core 14      | Core 15     
    num misses                       |       607926 |       170405 |      2420518 |       359519 |      6997834 |     10898479 |           62 |        83611 |       308041 |       678971 |      1945165 |      4541698 |       704522 |      3364850 |     87103060 |       548785
    miss rate                        |       68.35% |       28.76% |       20.94% |       52.27% |       79.51% |       51.51% |      100.00% |        1.37% |      100.00% |       31.18% |        8.87% |       30.04% |        9.83% |      100.00% |       71.47% |        9.66%
    mpki                             |         0.31 |         0.02 |         0.31 |         0.11 |         2.52 |        43.59 |         0.00 |         0.02 |         0.36 |         0.42 |         0.40 |         5.45 |         0.20 |         2.64 |        19.27 |         0.26
Cache Summary                        |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  Cache L1-I                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    156084866 |    584529844 |   1008963994 |    295672782 |    332093416 |     23761816 |   3144851388 |    513503542 |    143229598 |    135799062 |    567877077 |    145948662 |    479778855 |    141192272 |    517872121 |    202575474
    num cache misses                 |       232898 |       530823 |      5588427 |       431717 |       193600 |       195523 |     29821447 |       997449 |        27135 |       260700 |       426107 |      3275926 |     28023401 |       117527 |      2205412 |      1380094
    miss rate                        |        0.15% |        0.09% |        0.55% |        0.15% |        0.06% |        0.82% |        0.95% |        0.19% |        0.02% |        0.19% |        0.08% |        2.24% |        5.84% |        0.08% |        0.43% |        0.68%
    mpki                             |         0.12 |         0.07 |         0.72 |         0.13 |         0.07 |         0.78 |         1.55 |         0.18 |         0.03 |         0.16 |         0.09 |         3.93 |         8.07 |         0.09 |         0.49 |         0.65
  Cache L1-D                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |    859089963 |   4396555846 |   2610842063 |   1297517208 |   1279114334 |     88558906 |   6250355450 |   2739749494 |    262647153 |    445463993 |   2168112672 |    388202618 |   1348106508 |    478778560 |   3381881230 |    707495358
    num cache misses                 |     43967006 |     41410705 |     11143327 |     33477565 |     19873070 |     28786591 |       283013 |     42403859 |     19725416 |     23850602 |     69543669 |     22326524 |     31456296 |     37160849 |     37219881 |     40715556
    miss rate                        |        5.12% |        0.94% |        0.43% |        2.58% |        1.55% |       32.51% |        0.00% |        1.55% |        7.51% |        5.35% |        3.21% |        5.75% |        2.33% |        7.76% |        1.10% |        5.75%
    mpki                             |        22.15 |         5.42 |         1.44 |        10.12 |         7.14 |       115.15 |         0.01 |         7.86 |        22.96 |        14.74 |        14.42 |        26.81 |         9.06 |        29.14 |         8.23 |        19.10
  Cache L2                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     47331188 |     41993210 |     18932176 |     33923089 |     22458192 |     32762658 |     30141912 |     45103574 |     26907076 |     24255069 |     70686405 |     30394253 |     60936988 |     42339783 |     39431113 |     45239316
    num cache misses                 |     39524746 |     29057108 |      8000649 |     23646676 |     18739875 |     24444071 |       865526 |     23563410 |     19752551 |     22360591 |     49099709 |     22060360 |     30992704 |     37278376 |     27635731 |     20391853
    miss rate                        |       83.51% |       69.19% |       42.26% |       69.71% |       83.44% |       74.61% |        2.87% |       52.24% |       73.41% |       92.19% |       69.46% |       72.58% |       50.86% |       88.05% |       70.09% |       45.08%
    mpki                             |        19.91 |         3.80 |         1.03 |         7.15 |         6.74 |        97.78 |         0.05 |         4.37 |        22.99 |        13.82 |        10.18 |        26.49 |         8.92 |        29.23 |         6.11 |         9.57
  Cache L3                           |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
    num cache accesses               |     42656030 |     29110671 |     10241853 |     23668430 |     21382546 |     28248494 |       902978 |     25266628 |     26907076 |     22504833 |     49851971 |     26859693 |     32452742 |     42339783 |     27642240 |     23571735
    num cache misses                 |     39071610 |     13850096 |      3976009 |     22543516 |      9178224 |     18481278 |       821606 |      6928410 |     19718200 |     14018654 |     12669173 |     16086690 |      8800332 |     37183148 |     22326641 |     12362344
    miss rate                        |       91.60% |       47.58% |       38.82% |       95.25% |       42.92% |       65.42% |       90.99% |       27.42% |       73.28% |       62.29% |       25.41% |       59.89% |       27.12% |       87.82% |       80.77% |       52.45%
    mpki                             |        19.68 |         1.81 |         0.51 |         6.82 |         3.30 |        73.93 |         0.04 |         1.28 |        22.95 |         8.66 |         2.63 |        19.32 |         2.53 |        29.15 |         4.94 |         5.80
DRAM summary                         |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num dram accesses                  |    347633504 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  average dram access latency (ns)   |       436.68 |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf |          inf
  average dram queueing delay        |       326.67 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00 |         0.00
  average dram bandwidth utilization |       96.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00% |        0.00%
Coherency Traffic                    |              |              |              |              |              |              |              |              |              |              |              |              |              |              |              |             
  num loads from dram                |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from dram cache          |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
  num loads from remote cache        |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0 |            0
