                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        2.69 |        0.01 |        1.40 |        0.05 |        0.24 |        0.04 |        0.06 |        0.52 |        0.08 |        0.01 |        0.31 |        4.36 |        0.06 |        0.05 |        1.01 |        2.82
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |   116504258 |   435250916 |  1048848721 |  1631790045 |   790934417 |   479697023 |   222039134 |   511785334 |   122203627 |   774529344 |   198553923 |  1025128499 |   355059637 |   780652412 |  1209579804 |   619124033
    num cache misses                 |     6548168 |     1576175 |     9599341 |    14858104 |     4768565 |     7410157 |     7902940 |     2021770 |    14506890 |    20612189 |    11967307 |    33831677 |     8938710 |    12157164 |     5767038 |     5649005
    miss rate                        |       5.62% |       0.36% |       0.92% |       0.91% |       0.60% |       1.54% |       3.56% |       0.40% |      11.87% |       2.66% |       6.03% |       3.30% |       2.52% |       1.56% |       0.48% |       0.91%
    mpki                             |       26.19 |        1.06 |        3.83 |        5.24 |        2.83 |        7.10 |       12.45 |        1.33 |       41.37 |        8.10 |       19.96 |       15.82 |        9.95 |        7.91 |        2.01 |        3.68
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     8634527 |     1615976 |    13134513 |    15011772 |     5181465 |     8030767 |     9031263 |     3240522 |    15603888 |    20720794 |    13035834 |    43159334 |     9008726 |    12383262 |     8768009 |    10173488
    num cache misses                 |     5861783 |     1527895 |     2120834 |     9099889 |     2992297 |     6236400 |     5973348 |      940835 |    11898685 |      556608 |     3752121 |      740294 |     6391531 |     2734347 |      481633 |     3117375
    miss rate                        |      67.89% |      94.55% |      16.15% |      60.62% |      57.75% |      77.66% |      66.14% |      29.03% |      76.25% |       2.69% |      28.78% |       1.72% |      70.95% |      22.08% |       5.49% |      30.64%
    mpki                             |       23.45 |        1.03 |        0.85 |        3.21 |        1.78 |        5.98 |        9.41 |        0.62 |       33.93 |        0.22 |        6.26 |        0.35 |        7.11 |        1.78 |        0.17 |        2.03
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |     7279285 |     1552322 |     2150495 |     9107172 |     3010100 |     6957054 |     7100836 |     1370807 |    12967177 |      647395 |     4650668 |      753444 |     6417773 |     2891044 |      573527 |     3310945
    num cache misses                 |     4733919 |     1524113 |      427873 |     1998497 |     2497784 |     1777208 |     5691690 |      753228 |     6306987 |      504294 |     3406697 |      599441 |     6333259 |     1158172 |      434465 |     1759987
    miss rate                        |      65.03% |      98.18% |      19.90% |      21.94% |      82.98% |      25.55% |      80.16% |      54.95% |      48.64% |      77.90% |      73.25% |      79.56% |      98.68% |      40.06% |      75.75% |      53.16%
    mpki                             |       18.94 |        1.03 |        0.17 |        0.70 |        1.48 |        1.70 |        8.97 |        0.50 |       17.99 |        0.20 |        5.68 |        0.28 |        7.05 |        0.75 |        0.15 |        1.15
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    56831129 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      255.33 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      145.32 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      93.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
