                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache accesses               |    13890856 |    11318114 |     4882753 |     7225879 |     1211959 |     7013759 |     7776769 |     2829927 |     5887629 |     8150036 |     9818905 |    21562790 |     1527966 |     8070704 |     5952472 |      165815
    num cache misses                 |     6861070 |      575337 |     3137498 |     6928330 |      768038 |     2125958 |     4560004 |     1089877 |     2822521 |     5046046 |     2625441 |    14805243 |      389314 |     6109114 |     4822586 |      154822
    miss rate                        |      49.39% |       5.08% |      64.26% |      95.88% |      63.37% |      30.31% |      58.64% |      38.51% |      47.94% |      61.91% |      26.74% |      68.66% |      25.48% |      75.69% |      81.02% |      93.37%
    mpki                             |       19.86 |        0.17 |        1.49 |        6.98 |        0.22 |        1.44 |        2.24 |        0.50 |        3.73 |       20.18 |        2.46 |       23.17 |        0.08 |        9.14 |       11.34 |        0.03
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |    91928100 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      372.36 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      262.35 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
