                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    num cache accesses               |   418387190 |  3312261620 |   327094566 |  2571953597 |  2927538725 |   4748153132 |   681186133 |  2757990039 |  1796043805 |  3212080054 |  2260247347 |  1325261270 |   338937989 |    88558906 |  1781427228 |   3496999346
    num cache misses                 |    79030335 |    20337004 |    38265134 |    32157347 |    32228995 |     43947685 |    39450929 |     1146311 |     6658882 |    49543797 |    72505874 |    30674941 |    18154361 |    28756377 |     8768473 |     92625638
    miss rate                        |      18.89% |       0.61% |      11.70% |       1.25% |       1.10% |        0.93% |       5.79% |       0.04% |       0.37% |       1.54% |       3.21% |       2.31% |       5.36% |      32.47% |       0.49% |        2.65%
    mpki                             |       51.46 |        2.89 |       40.73 |        4.88 |        8.24 |         3.87 |       19.17 |        0.14 |        1.09 |        7.83 |       14.42 |        8.98 |       14.74 |      115.03 |        1.66 |         8.05
  Cache L2                           |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |    80085215 |    22669063 |    41958318 |    62396735 |    34119592 |     61739031 |    43561457 |    17497886 |     6949175 |    51265071 |    73663739 |    59369943 |    18508019 |    32644203 |    14699635 |     93133244
    num cache misses                 |    52084122 |    15968859 |    33865750 |    27794989 |    23861016 |     24486290 |    19046460 |     4627895 |     6475931 |    26407208 |    51165996 |    29817752 |    17009705 |    24333933 |     7674450 |      2950641
    miss rate                        |      65.04% |      70.44% |      80.71% |      44.55% |      69.93% |       39.66% |      43.72% |      26.45% |      93.19% |      51.51% |      69.46% |      50.22% |      91.90% |      74.54% |      52.21% |        3.17%
    mpki                             |       33.91 |        2.27 |       36.04 |        4.22 |        6.10 |         2.16 |        9.25 |        0.55 |        1.06 |        4.17 |       10.17 |        8.73 |       13.81 |       97.34 |        1.45 |         0.26
  Cache L3                           |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
    num cache accesses               |    52084143 |    15995218 |    37436237 |    29329154 |    23863099 |     24563295 |    21902628 |     4822202 |     6649944 |    27038694 |    51929957 |    31119167 |    17167008 |    28056807 |     9214130 |      3286106
    num cache misses                 |    47771959 |     8938585 |    21342350 |     3927771 |    20370534 |      1778519 |    10910769 |     4052130 |     6426481 |     4580831 |    10294959 |     7479898 |    14843701 |    17046729 |     4676397 |      1840273
    miss rate                        |      91.72% |      55.88% |      57.01% |      13.39% |      85.36% |        7.24% |      49.81% |      84.03% |      96.64% |      16.94% |      19.82% |      24.04% |      86.47% |      60.76% |      50.75% |       56.00%
    mpki                             |       31.11 |        1.27 |       22.72 |        0.60 |        5.21 |         0.16 |        5.30 |        0.48 |        1.06 |        0.72 |        2.05 |        2.19 |       12.06 |       68.19 |        0.88 |         0.16
DRAM summary                         |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num dram accesses                  |   271658932 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      374.38 |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      264.37 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |             |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
