                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13      | Core 14     | Core 15    
    num cache accesses               |    43233799 |     4192144 |    17839733 |    17158525 |    16588987 |    27067584 |    38445357 |   148276377 |    18111815 |     7878644 |    58257238 |    21539522 |    23405969 |     15681283 |    45164981 |    33770099
    num cache misses                 |    29966442 |     3904702 |    15418397 |    12594959 |    11753253 |     2654292 |    17079757 |    22849694 |    12556575 |     7531580 |     1830056 |    19184883 |    16162079 |       324987 |    29375760 |    16617514
    miss rate                        |      69.31% |      93.14% |      86.43% |      73.40% |      70.85% |       9.81% |      44.43% |      15.41% |      69.33% |      95.59% |       3.14% |      89.07% |      69.05% |        2.07% |      65.04% |      49.21%
    mpki                             |       10.24 |        1.06 |        6.68 |       26.11 |       10.04 |        0.30 |        4.20 |        3.23 |        7.15 |       30.13 |        0.25 |       27.79 |        3.79 |         0.03 |       33.83 |        8.42
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
    num cache accesses               |    30417286 |     4012239 |    16892299 |    15096117 |    13838346 |     2762733 |    18018219 |    22884503 |    12562009 |     7552133 |     2038943 |    21539522 |    16190652 |       339737 |    29375771 |    17388796
    num cache misses                 |     6146048 |     3876496 |     4184534 |     8469778 |    10321720 |      631821 |     2394125 |      670629 |    12050424 |     7254007 |     1147991 |    19126086 |     7999837 |       317968 |    26982130 |     4494686
    miss rate                        |      20.21% |      96.62% |      24.77% |      56.11% |      74.59% |      22.87% |      13.29% |       2.93% |      95.93% |      96.05% |      56.30% |      88.80% |      49.41% |       93.59% |      91.85% |      25.85%
    mpki                             |        2.10 |        1.05 |        1.81 |       17.56 |        8.81 |        0.07 |        0.59 |        0.09 |        6.86 |       29.02 |        0.16 |       27.71 |        1.88 |         0.03 |       31.07 |        2.28
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num dram accesses                  |   175990979 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  average dram access latency (ns)   |      428.21 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf
  average dram queueing delay        |      318.20 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |              |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0
