                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5       | Core 6      | Core 7       | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15     
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  D-TLB                              |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |   558923387 |  3353633535 |   333766414 |  2444814590 |  3191245039 |   4687789338 |   728173925 |   5219640169 |  1889625561 |  3257554504 |  2110566171 |  1345386389 |   356420501 |    88558906 |  2409160963 |   3514189488
    num misses                       |      999329 |     2165254 |     5706536 |     4406680 |   115024668 |      2474074 |     5859402 |           23 |      113070 |     7261973 |    21334821 |     7149387 |     1740862 |    21159686 |    10659581 |      1124094
    miss rate                        |       0.18% |       0.06% |       1.71% |       0.18% |       3.60% |        0.05% |       0.80% |        0.00% |       0.01% |       0.22% |       1.01% |       0.53% |       0.49% |      23.89% |       0.44% |        0.03%
    mpki                             |        0.49 |        0.30 |        5.94 |        0.70 |       26.96 |         0.22 |        2.68 |         0.00 |        0.02 |        1.13 |        4.53 |        2.06 |        1.34 |       84.64 |        1.49 |         0.10
  L2 TLB                             |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num accesses                     |      999332 |     2165310 |     5706578 |     4407050 |   115024674 |      2477845 |     5859424 |           62 |      113122 |     7262131 |    21334831 |     7150009 |     1740904 |    21159689 |    10659600 |      1124102
    num misses                       |      998579 |      341238 |     1544413 |      699978 |    82054732 |        78112 |      562907 |           62 |      100864 |       99107 |     1881784 |      692073 |      542382 |    10898425 |     2232678 |        27833
    miss rate                        |      99.92% |      15.76% |      27.06% |      15.88% |      71.34% |        3.15% |       9.61% |      100.00% |      89.16% |       1.36% |       8.82% |       9.68% |      31.16% |      51.51% |      20.95% |        2.48%
    mpki                             |        0.49 |        0.05 |        1.61 |        0.11 |       19.23 |         0.01 |        0.26 |         0.00 |        0.02 |        0.02 |        0.40 |        0.20 |        0.42 |       43.59 |        0.31 |         0.00
Cache Summary                        |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  Cache L1-I                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   181334296 |   802488030 |   111503831 |   878084584 |   488667228 |   1272626247 |   208045283 |   2626249092 |   522316992 |   610200085 |   554428382 |   479000000 |   108741305 |    23761816 |   931147206 |   1100647986
    num cache misses                 |     1409176 |     2340491 |      127570 |    27366156 |     2059399 |     17516959 |     1348829 |     24841233 |      145227 |     1104862 |      408775 |    27847234 |      206749 |      190377 |     4812231 |       197437
    miss rate                        |       0.78% |       0.29% |       0.11% |       3.12% |       0.42% |        1.38% |       0.65% |        0.95% |       0.03% |       0.18% |       0.07% |       5.81% |       0.19% |       0.80% |       0.52% |        0.02%
    mpki                             |        0.69 |        0.33 |        0.13 |        4.37 |        0.48 |         1.56 |        0.62 |         1.55 |        0.02 |        0.17 |        0.09 |        8.03 |        0.16 |        0.76 |        0.67 |         0.02
  Cache L1-D                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   558923387 |  3353633535 |   333766414 |  2444814590 |  3191245039 |   4687789338 |   728173925 |   5219640169 |  1889625561 |  3257554504 |  2110566171 |  1345386389 |   356420501 |    88558906 |  2409160963 |   3514189488
    num cache misses                 |   105572224 |    20583942 |    39029852 |    30684081 |    35120869 |     43639762 |    41815913 |       229433 |     6995872 |    50055667 |    68353836 |    31051388 |    19080639 |    28760599 |     9954026 |     93216988
    miss rate                        |      18.89% |       0.61% |      11.69% |       1.26% |       1.10% |        0.93% |       5.74% |        0.00% |       0.37% |       1.54% |       3.24% |       2.31% |       5.35% |      32.48% |       0.41% |        2.65%
    mpki                             |       51.46 |        2.88 |       40.60 |        4.90 |        8.23 |         3.89 |       19.10 |         0.01 |        1.09 |        7.81 |       14.51 |        8.95 |       14.73 |      115.04 |        1.39 |         8.07
  Cache L2                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |   106981418 |    22951133 |    43163321 |    59761249 |    37182928 |     61264463 |    46195769 |     25101968 |     7358053 |    51950714 |    69495317 |    60284358 |    19455323 |    32670389 |    16719799 |     93786123
    num cache misses                 |    69524562 |    16154293 |    34532637 |    26750614 |    25984311 |     24373354 |    20210039 |       663362 |     6819152 |    26783817 |    48274493 |    30261362 |    17888820 |    24341819 |     6695498 |      3205695
    miss rate                        |      64.99% |      70.39% |      80.00% |      44.76% |      69.88% |       39.78% |      43.75% |        2.64% |      92.68% |      51.56% |      69.46% |      50.20% |      91.95% |      74.51% |      40.05% |        3.42%
    mpki                             |       33.89 |        2.26 |       35.92 |        4.27 |        6.09 |         2.17 |        9.23 |         0.04 |        1.06 |        4.18 |       10.25 |        8.73 |       13.81 |       97.37 |        0.94 |         0.28
  Cache L3                           |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
    num cache accesses               |    69524580 |    16183620 |    38540196 |    28468465 |    25987631 |     24483008 |    23253535 |       694664 |     7040493 |    27574694 |    49045130 |    31648818 |    18057157 |    28086510 |     8683148 |      3588825
    num cache misses                 |    49156055 |     9745204 |    22746113 |     4747420 |    22524204 |      2374626 |    11680649 |       653939 |     6768828 |     5283817 |    12084496 |     8003223 |    15685681 |    17623751 |     2986886 |      2139100
    miss rate                        |      70.70% |      60.22% |      59.02% |      16.68% |      86.67% |        9.70% |      50.23% |       94.14% |      96.14% |      19.16% |      24.64% |      25.29% |      86.87% |      62.75% |      34.40% |       59.60%
    mpki                             |       23.96 |        1.36 |       23.66 |        0.76 |        5.28 |         0.21 |        5.34 |         0.04 |        1.06 |        0.82 |        2.57 |        2.31 |       12.11 |       70.50 |        0.42 |         0.19
DRAM summary                         |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num dram accesses                  |   280337679 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  average dram access latency (ns)   |      359.50 |         inf |         inf |         inf |         inf |          inf |         inf |          inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf
  average dram queueing delay        |      249.49 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00
  average dram bandwidth utilization |      95.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00%
Coherency Traffic                    |             |             |             |             |             |              |             |              |             |             |             |             |             |             |             |             
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |            0 |           0 |            0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0
