                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11      | Core 12     | Core 13     | Core 14     | Core 15    
    mpki                             |        3.14 |        0.45 |       26.99 |        2.70 |        0.30 |       18.12 |        0.10 |        1.17 |        0.00 |        0.36 |        1.36 |         0.08 |        5.33 |        0.21 |        2.06 |        3.00
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num accesses                     |     2692067 |      487308 |    60029563 |     3040977 |      670509 |     7520621 |      171172 |     1631066 |          62 |      162104 |      935165 |       798042 |     1349083 |      368874 |     1737075 |     9736258
    num misses                       |     2138483 |      330134 |    42806177 |      286255 |      106105 |     2239642 |        4461 |       21885 |          62 |      162104 |      292597 |       228716 |     1140463 |      192212 |      159362 |       74623
    miss rate                        |      79.44% |      67.75% |      71.31% |       9.41% |      15.82% |      29.78% |       2.61% |       1.34% |     100.00% |     100.00% |      31.29% |       28.66% |      84.54% |      52.11% |       9.17% |       0.77%
    mpki                             |        2.50 |        0.31 |       19.25 |        0.25 |        0.05 |        5.40 |        0.00 |        0.02 |        0.00 |        0.36 |        0.43 |         0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |   102239308 |    84165930 |   254750545 |   107142728 |   249540872 |    72686368 |   170976996 |   133372300 |   446163382 |    75358829 |    57209737 |    787459395 |    21135842 |   157794959 |   116443030 |   394031328
    num cache misses                 |       63136 |      124924 |     1134611 |      730816 |     1302025 |     1668774 |      281624 |      363915 |     6851508 |       13107 |      197976 |       711335 |      460058 |      242315 |     8090945 |     4954983
    miss rate                        |       0.06% |       0.15% |       0.45% |       0.68% |       0.52% |       2.30% |       0.16% |       0.27% |       1.54% |       0.02% |       0.35% |        0.09% |       2.18% |       0.15% |       6.95% |       1.26%
    mpki                             |        0.07 |        0.12 |        0.51 |        0.65 |        0.59 |        4.02 |        0.16 |        0.26 |        2.52 |        0.03 |        0.29 |         0.07 |        1.84 |        0.14 |        9.61 |        1.53
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |   394354852 |   472994636 |  1663756733 |   374113609 |  1042717365 |   193410248 |   546246408 |   709709246 |   886744835 |   135467920 |   189029601 |   5922889561 |    86633855 |   693127649 |   327006846 |  1369289892
    num cache misses                 |     6466096 |    23911463 |    18330735 |    21678269 |     7295805 |    11095291 |    16977321 |    11466288 |     1052339 |    10377744 |    10534357 |     55669416 |     7560931 |    17996462 |     8206216 |     8709078
    miss rate                        |       1.64% |       5.06% |       1.10% |       5.79% |       0.70% |       5.74% |       3.11% |       1.62% |       0.12% |       7.66% |       5.57% |        0.94% |       8.73% |       2.60% |       2.51% |       0.64%
    mpki                             |        7.54 |       22.18 |        8.24 |       19.24 |        3.29 |       26.73 |        9.47 |        8.20 |        0.39 |       23.21 |       15.36 |         5.41 |       30.24 |       10.19 |        9.75 |        2.68
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |     7698865 |    25627824 |    19485282 |    24104663 |     8745222 |    15388255 |    17995261 |    13771153 |     8084856 |    13760243 |    10850308 |     56384005 |     8063701 |    18284447 |    16988818 |    14090303
    num cache misses                 |     6236896 |    21391632 |    13651671 |    10791174 |     7571845 |    11008298 |     5617049 |     7742764 |     3781494 |    10390851 |    10234972 |     38965419 |     7749083 |    12770798 |    10323764 |     5336998
    miss rate                        |      81.01% |      83.47% |      70.06% |      44.77% |      86.58% |      71.54% |      31.21% |      56.22% |      46.77% |      75.51% |      94.33% |       69.11% |      96.10% |      69.85% |      60.77% |      37.88%
    mpki                             |        7.28 |       19.84 |        6.14 |        9.58 |        3.41 |       26.52 |        3.13 |        5.54 |        1.39 |       23.24 |       14.92 |         3.79 |       31.00 |        7.23 |       12.27 |        1.64
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |     7425215 |    22983069 |    13671935 |    12508965 |     7722967 |    13637742 |     6401467 |     9684400 |     3962715 |    13760243 |    10353645 |     38968797 |     7792630 |    12833599 |    11019991 |     5778904
    num cache misses                 |     5585821 |    21124053 |    12057730 |     6503083 |     6785241 |     8764493 |     5262880 |     5210648 |     3612823 |    10360079 |     8387855 |       666602 |     7509000 |    12227531 |     4823263 |     4130442
    miss rate                        |      75.23% |      91.91% |      88.19% |      51.99% |      87.86% |      64.27% |      82.21% |      53.80% |      91.17% |      75.29% |      81.01% |        1.71% |      96.36% |      95.28% |      43.77% |      71.47%
    mpki                             |        6.52 |       19.60 |        5.42 |        5.77 |        3.06 |       21.11 |        2.94 |        3.73 |        1.33 |       23.17 |       12.23 |         0.06 |       30.04 |        6.93 |        5.73 |        1.27
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  num dram accesses                  |   151888634 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      355.46 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      245.45 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
