                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11     | Core 12     | Core 13     | Core 14     | Core 15    
    num cache misses                 |    28691898 |     3805529 |    14830649 |    12041596 |    11379061 |     2589676 |    16344007 |    22224086 |    12445562 |     7531697 |     1775183 |    18643977 |    16198750 |      316817 |    28736361 |    16318457
    miss rate                        |      69.29% |      92.99% |      86.43% |      73.34% |      70.75% |       9.82% |      44.33% |      15.40% |      69.41% |      95.60% |       3.15% |      88.79% |      69.05% |       2.08% |      65.04% |      48.78%
    mpki                             |       10.14 |        1.03 |        6.66 |       26.04 |       10.10 |        0.30 |        4.19 |        3.23 |        7.16 |       30.13 |        0.26 |       28.20 |        3.79 |        0.03 |       33.84 |        8.32
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
    num cache accesses               |    29126339 |     3912861 |    16244573 |    14446512 |    13432810 |     2695639 |    17259901 |    22257864 |    12450645 |     7552115 |     1978222 |    20998601 |    16226891 |      331455 |    28736373 |    17073547
    num cache misses                 |     6005571 |     3777397 |     4024921 |     8120334 |    10015653 |      615762 |     2340383 |      653381 |    11945299 |     7243204 |     1115530 |    18586701 |     7944368 |      310000 |    26391997 |     4229890
    miss rate                        |      20.62% |      96.54% |      24.78% |      56.21% |      74.56% |      22.84% |      13.56% |       2.94% |      95.94% |      95.91% |      56.39% |      88.51% |      48.96% |      93.53% |      91.84% |      24.77%
    mpki                             |        2.12 |        1.02 |        1.81 |       17.56 |        8.89 |        0.07 |        0.60 |        0.10 |        6.87 |       28.97 |        0.16 |       28.11 |        1.86 |        0.03 |       31.08 |        2.16
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num dram accesses                  |   171951645 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      425.08 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      315.07 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |             |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0
