                                     | Core 0      | Core 1      | Core 2      | Core 3      | Core 4      | Core 5      | Core 6      | Core 7      | Core 8      | Core 9      | Core 10     | Core 11      | Core 12     | Core 13     | Core 14     | Core 15    
  I-TLB                              |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num accesses                     |   106292069 |    87474200 |   254562713 |   109997545 |   254561762 |    75317547 |   180310542 |   132238454 |   468380990 |    81008319 |    61085958 |    812913124 |    21135842 |   158627364 |   119583211 |   409831835
    num misses                       |          10 |           3 |           6 |          22 |          56 |          92 |           8 |          78 |          39 |           4 |          42 |           43 |       17441 |           4 |         217 |          18
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.08% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.07 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num accesses                     |   409932748 |   496643498 |  1662559673 |   385550927 |  1067380785 |   200425946 |   576580243 |   702693849 |   930903434 |   145344963 |   200649734 |   6114393735 |    86633855 |   696464061 |   335783265 |  1424200357
    num misses                       |     2801949 |      509579 |    60004621 |     3073572 |      685975 |     7794916 |      177942 |     1618143 |          23 |      173138 |      982550 |       823871 |     1331652 |      369574 |     1784650 |    10097234
    miss rate                        |       0.68% |       0.10% |       3.61% |       0.80% |       0.06% |       3.89% |       0.03% |       0.23% |       0.00% |       0.12% |       0.49% |        0.01% |       1.54% |       0.05% |       0.53% |       0.71%
    mpki                             |        3.14 |        0.45 |       27.00 |        2.66 |        0.30 |       18.12 |        0.09 |        1.17 |        0.00 |        0.37 |        1.35 |         0.08 |        5.33 |        0.21 |        2.07 |        2.99
  L2 TLB                             |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num accesses                     |     2801959 |      509582 |    60004627 |     3073594 |      686031 |     7795008 |      177950 |     1618221 |          62 |      173142 |      982592 |       823914 |     1349093 |      369578 |     1784867 |    10097252
    num misses                       |     2225087 |      343385 |    42793138 |      291272 |      108800 |     2326062 |        4631 |       21841 |          62 |      173142 |      305260 |       236572 |     1140463 |      192912 |      160935 |       77033
    miss rate                        |      79.41% |      67.39% |      71.32% |       9.48% |      15.86% |      29.84% |       2.60% |       1.35% |     100.00% |     100.00% |      31.07% |       28.71% |      84.54% |      52.20% |       9.02% |       0.76%
    mpki                             |        2.50 |        0.31 |       19.25 |        0.25 |        0.05 |        5.41 |        0.00 |        0.02 |        0.00 |        0.37 |        0.42 |         0.02 |        4.56 |        0.11 |        0.19 |        0.02
Cache Summary                        |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  Cache L1-I                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |   106292069 |    87474200 |   254562713 |   109997545 |   254561762 |    75317547 |   180310542 |   132238454 |   468380990 |    81008319 |    61085958 |    812913124 |    21135842 |   158627364 |   119583211 |   409831835
    num cache misses                 |       64605 |      131057 |     1141256 |      748222 |     1372787 |     1732226 |      296363 |      376359 |     7160447 |       14414 |      203420 |       733646 |      456357 |      242050 |     8399316 |     5130912
    miss rate                        |       0.06% |       0.15% |       0.45% |       0.68% |       0.54% |       2.30% |       0.16% |       0.28% |       1.53% |       0.02% |       0.33% |        0.09% |       2.16% |       0.15% |       7.02% |       1.25%
    mpki                             |        0.07 |        0.12 |        0.51 |        0.65 |        0.60 |        4.03 |        0.16 |        0.27 |        2.51 |        0.03 |        0.28 |         0.07 |        1.83 |        0.14 |        9.72 |        1.52
  Cache L1-D                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |   409932748 |   496643498 |  1662559673 |   385550927 |  1067380785 |   200425946 |   576580243 |   702693849 |   930903434 |   145344963 |   200649734 |   6114393735 |    86633855 |   696464061 |   335783265 |  1424200357
    num cache misses                 |     6707161 |    24923416 |    18318962 |    21982940 |     7438109 |    11511599 |    17850842 |    11413700 |     1078364 |    11084069 |    11108036 |     57470393 |     7562353 |    18043690 |     8340854 |     9067306
    miss rate                        |       1.64% |       5.02% |       1.10% |       5.70% |       0.70% |       5.74% |       3.10% |       1.62% |       0.12% |       7.63% |       5.54% |        0.94% |       8.73% |       2.59% |       2.48% |       0.64%
    mpki                             |        7.53 |       22.21 |        8.24 |       19.01 |        3.28 |       26.77 |        9.47 |        8.23 |        0.38 |       23.42 |       15.24 |         5.41 |       30.25 |       10.17 |        9.65 |        2.68
  Cache L2                           |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |     7992570 |    26646673 |    19476401 |    24446169 |     8948812 |    15972420 |    18908363 |    13769791 |     8419140 |    14889089 |    11432275 |     58207518 |     8058746 |    18333604 |    17478915 |    14641926
    num cache misses                 |     6467566 |    22252677 |    13649703 |    10980226 |     7773492 |    11421550 |     5656133 |     7812226 |     3915211 |    11098483 |    10742147 |     40223350 |     7742472 |    12821913 |    10625125 |     5526281
    miss rate                        |      80.92% |      83.51% |      70.08% |      44.92% |      86.87% |      71.51% |      29.91% |      56.73% |      46.50% |      74.54% |      93.96% |       69.10% |      96.08% |      69.94% |      60.79% |      37.74%
    mpki                             |        7.26 |       19.83 |        6.14 |        9.49 |        3.42 |       26.56 |        3.00 |        5.64 |        1.37 |       23.45 |       14.74 |         3.79 |       30.97 |        7.22 |       12.29 |        1.64
  Cache L3                           |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
    num cache accesses               |     7706323 |    23844877 |    13666213 |    12720160 |     7914839 |    14155553 |     6463141 |     9792807 |     4095746 |    14889089 |    10863759 |     40226960 |     7783269 |    12887186 |    11368416 |     5986393
    num cache misses                 |     5832955 |    21972927 |    12063754 |     6643315 |     7031531 |     9098827 |     5255387 |     5408927 |     3736404 |    11056278 |     8516201 |       653052 |     7479037 |    12272812 |     5090867 |     4272888
    miss rate                        |      75.69% |      92.15% |      88.27% |      52.23% |      88.84% |      64.28% |      81.31% |      55.23% |      91.23% |      74.26% |      78.39% |        1.62% |      96.09% |      95.23% |      44.78% |      71.38%
    mpki                             |        6.55 |       19.58 |        5.43 |        5.74 |        3.10 |       21.16 |        2.79 |        3.90 |        1.31 |       23.36 |       11.69 |         0.06 |       29.92 |        6.92 |        5.89 |        1.26
DRAM summary                         |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  num dram accesses                  |   156147526 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  average dram access latency (ns)   |      358.30 |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |         inf |          inf |         inf |         inf |         inf |         inf
  average dram queueing delay        |      248.29 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |        0.00 |         0.00 |        0.00 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |      96.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |       0.00% |        0.00% |       0.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |             |             |             |             |             |             |             |             |              |             |             |             |            
  num loads from dram                |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |           0 |            0 |           0 |           0 |           0 |           0
